gridID,TreeFrac,CropFrac,ShrubFrac,HerbFrac
411,.0389,.5671,.3004,.0088
412,.0112,.7738,.0887,.0073
413,.0401,.5740,.2443,.0059
414,.1389,.3462,.2998,.0732
415,.1585,.2248,.4161,.0650
416,.6628,.0202,.2493,.0000
417,.7041,.0251,.2019,.0000
418,.5192,.1080,.3070,.0000
419,.4984,.1072,.3401,.0000
420,.4236,.1394,.3914,.0000
421,.6534,.0212,.2539,.0105
422,.4854,.0301,.4100,.0187
423,.6360,.0207,.2838,.0008
424,.6041,.0256,.3044,.0000
425,.5729,.0822,.2895,.0000
426,.4437,.0610,.4298,.0000
427,.2107,.2677,.4592,.0000
428,.3168,.1864,.4119,.0302
429,.3906,.1420,.3978,.0128
430,.6196,.0349,.2898,.0000
431,.1614,.4124,.2999,.0000
432,.1032,.3248,.4229,.0246
433,.2544,.1456,.5212,.0000
434,.3157,.2385,.3830,.0040
435,.5386,.0903,.1798,.1256
436,.3132,.0983,.5022,.0049
437,.1990,.1976,.5299,.0000
438,.2697,.1998,.4663,.0000
439,.0392,.3330,.5509,.0000
440,.2179,.2053,.5175,.0000
441,.0269,.3445,.5563,.0000
442,.0199,.5157,.3478,.0000
443,.0468,.2545,.4193,.1418
444,.1025,.1569,.6165,.0213
445,.3740,.3247,.1839,.0550
446,.4502,.0997,.3779,.0000
447,.1193,.3596,.4109,.0098
448,.2834,.3212,.2944,.0037
449,.1076,.4913,.2749,.0065
450,.0142,.6094,.1434,.0485
451,.0094,.5173,.2015,.0776
452,.3387,.2282,.3204,.0207
453,.6171,.1315,.0849,.0811
454,.6132,.1289,.1520,.0496
455,.6790,.0045,.1979,.0408
456,.5294,.0501,.2541,.0756
457,.2408,.2488,.1708,.1441
458,.0035,.0112,.0421,.2687
459,.0000,.0000,.0243,.1424
460,.0000,.0000,.0000,.0000
461,.0002,.0040,.0053,.0105
462,.0762,.4324,.0919,.1292
463,.3016,.2810,.1765,.0693
464,.0401,.5532,.2057,.0114
465,.0381,.5636,.2542,.0049
466,.0152,.7279,.0256,.0889
467,.0044,.4940,.0000,.2240
468,.0111,.4585,.0757,.1840
469,.0063,.2664,.0140,.3131
470,.0000,.0000,.0140,.1011
471,.0000,.0000,.0313,.0401
472,.0000,.0000,.0076,.1314
473,.0000,.0582,.0797,.3818
474,.0000,.1391,.1015,.4040
475,.0000,.0577,.2300,.2502
476,.0000,.0000,.1103,.4178
477,.0000,.0000,.0770,.1111
478,.0000,.0000,.0000,.0000
479,.0000,.0000,.0000,.0000
480,.0000,.0000,.0000,.0000
481,.0000,.0000,.0000,.0000
482,.0000,.0000,.0000,.0000
483,.0000,.0000,.0000,.0000
484,.0000,.0000,.0000,.0000
485,.0000,.0170,.0065,.1299
486,.0000,.0000,.0150,.0000
487,.0000,.0000,.0000,.0596
488,.0000,.0000,.0000,.0319
489,.0000,.0000,.0000,.0000
490,.0000,.0000,.0000,.0000
491,.0000,.0000,.0000,.0000
492,.0000,.0000,.0000,.0000
493,.0000,.0000,.0000,.0000
494,.0000,.0000,.0000,.0000
495,.0000,.0000,.0000,.0000
496,.0000,.0000,.0000,.0000
497,.0000,.0000,.0000,.0000
498,.0000,.0000,.0000,.0000
499,.0000,.0000,.0000,.0000
500,.0000,.0000,.0000,.0000
501,.0000,.0000,.0000,.0000
502,.0000,.0000,.0000,.0000
503,.0000,.0000,.0000,.0000
504,.0000,.0000,.0000,.0000
505,.0000,.0000,.0000,.0000
506,.0000,.0000,.0000,.0000
507,.0000,.0000,.0000,.0000
508,.0000,.0000,.0000,.0000
509,.0000,.0000,.0000,.0000
510,.0000,.0000,.0000,.0000
511,.0000,.0000,.0000,.0000
512,.0000,.0000,.0000,.0000
513,.0000,.0000,.0000,.0000
514,.0000,.0000,.0000,.0000
515,.0000,.0000,.0000,.0000
516,.0000,.0000,.0000,.0000
517,.0000,.0000,.0000,.0000
518,.0000,.0000,.0000,.0000
519,.0000,.0000,.0000,.0000
520,.0000,.0000,.0000,.0000
521,.2052,.3316,.3534,.0478
522,.4140,.0947,.3544,.0853
523,.6264,.0332,.2770,.0000
524,.4253,.2444,.2753,.0000
525,.3757,.1762,.3863,.0000
526,.4340,.0893,.3779,.0475
527,.4710,.2205,.1624,.0845
528,.5871,.0871,.2614,.0001
529,.4126,.2113,.3099,.0000
530,.3240,.2231,.3870,.0000
531,.3990,.2454,.2934,.0000
532,.6770,.0112,.2490,.0000
533,.3883,.2391,.3092,.0000
534,.3642,.1458,.4228,.0029
535,.3203,.1173,.4324,.0748
536,.4015,.0492,.4519,.0188
537,.7892,.0043,.1411,.0000
538,.7375,.0031,.2021,.0000
539,.4507,.1722,.3080,.0000
540,.0782,.5934,.2124,.0000
541,.0328,.5677,.2923,.0108
542,.0291,.7172,.1362,.0161
543,.0018,.6355,.1923,.0396
544,.0200,.6409,.0217,.0922
545,.0546,.4276,.2376,.0789
546,.3144,.1120,.4902,.0000
547,.4634,.0786,.3816,.0000
548,.5034,.0734,.3196,.0268
549,.5630,.0877,.2542,.0213
550,.5510,.0313,.3462,.0000
551,.5622,.0372,.2219,.1126
552,.4533,.0642,.2986,.1191
553,.6487,.0211,.2612,.0000
554,.6501,.0200,.2482,.0122
555,.5522,.0832,.2789,.0281
556,.3483,.1887,.3602,.0295
557,.3598,.1166,.4420,.0000
558,.5741,.0217,.3559,.0000
559,.8592,.0015,.0997,.0000
560,.7864,.0017,.1656,.0000
561,.3338,.2923,.2858,.0000
562,.0123,.6328,.1282,.0500
563,.0220,.6460,.1105,.0403
564,.0886,.4570,.2571,.0718
565,.1257,.2100,.5533,.0257
566,.0196,.2458,.6262,.0000
567,.0842,.1702,.6536,.0000
568,.0807,.4293,.3883,.0000
569,.2035,.3169,.3646,.0036
570,.0943,.1366,.6680,.0000
571,.0268,.3020,.5879,.0000
572,.0912,.1778,.6350,.0000
573,.2174,.0888,.5959,.0000
574,.1073,.1081,.6793,.0018
575,.3102,.1319,.4280,.0256
576,.0465,.3566,.5032,.0000
577,.1401,.3446,.3672,.0355
578,.0940,.3345,.4215,.0137
579,.1761,.2760,.3886,.0345
580,.1988,.5007,.1218,.0479
581,.0456,.4535,.3180,.0013
582,.1219,.3135,.4553,.0000
583,.3168,.2328,.2842,.0904
584,.5445,.0326,.2520,.1065
585,.7390,.0000,.1819,.0134
586,.7058,.0000,.1527,.0693
587,.5982,.1168,.1228,.0924
588,.1628,.2788,.2569,.1613
589,.0014,.1045,.0656,.4856
590,.0000,.0000,.0002,.0000
591,.0040,.2593,.0000,.0878
592,.0106,.5975,.1485,.0464
593,.1960,.3050,.3841,.0017
594,.3038,.3565,.2175,.0043
595,.1848,.2365,.3294,.0339
596,.0544,.3347,.0964,.1255
597,.0060,.3499,.0235,.1933
598,.0024,.2675,.0060,.3800
599,.0017,.2577,.0448,.4310
600,.0000,.1584,.2914,.2896
601,.0000,.0000,.1056,.1155
602,.0000,.0405,.0292,.3511
603,.0130,.1046,.2407,.3192
604,.0645,.0459,.1554,.3208
605,.0000,.0482,.1974,.0126
606,.0000,.0000,.1591,.0796
607,.0000,.0000,.0024,.0031
608,.0000,.0000,.0000,.0000
609,.0000,.0000,.0000,.0000
610,.0000,.0000,.0000,.0000
611,.0000,.0000,.0000,.0000
612,.0000,.0000,.0000,.0000
613,.0000,.0000,.0000,.0000
614,.0000,.0000,.0000,.0000
615,.0000,.0036,.0134,.0074
616,.0000,.0000,.0000,.0000
617,.0000,.0000,.0000,.0000
618,.0000,.0000,.0000,.1434
619,.0000,.0000,.0000,.0000
620,.0000,.0000,.0000,.0000
621,.0000,.0000,.0000,.0000
622,.0000,.0000,.0000,.0000
623,.0000,.0000,.0000,.0000
624,.0000,.0000,.0000,.0000
625,.0000,.0000,.0000,.0000
626,.0000,.0000,.0000,.0000
627,.0000,.0000,.0000,.0000
628,.0000,.0000,.0000,.0000
629,.0000,.0000,.0000,.0000
630,.0000,.0000,.0000,.1793
631,.0000,.0000,.0000,.0207
632,.0000,.0000,.0000,.0000
633,.0000,.0000,.0000,.0000
634,.0000,.0000,.0000,.0000
635,.0000,.0000,.0000,.0000
636,.0000,.0000,.0000,.0000
637,.0000,.0000,.0000,.0000
638,.0000,.0000,.0000,.0000
639,.0000,.0000,.0000,.0000
640,.0000,.0000,.0000,.0000
641,.0000,.0000,.0000,.0000
642,.0000,.0000,.0000,.0000
643,.0000,.0000,.0000,.0000
644,.0000,.0000,.0000,.0000
