gridID,TreeFrac,CropFrac,ShrubFrac,HerbFrac
267,.0020,.9375,.0420,.0000
268,.0019,.9543,.0300,.0000
269,.0056,.9367,.0480,.0000
270,.0094,.9396,.0456,.0000
271,.0056,.9778,.0141,.0000
272,.0043,.8803,.1093,.0000
273,.0011,.8895,.1030,.0000
274,.0038,.8701,.1219,.0000
275,.0023,.8958,.0893,.0000
276,.0013,.8929,.0844,.0000
277,.0014,.8925,.0915,.0000
278,.0030,.9002,.0807,.0000
279,.0019,.8718,.0884,.0000
280,.0000,.8953,.0838,.0000
281,.0042,.9294,.0518,.0000
282,.0071,.9221,.0524,.0000
283,.0034,.8860,.0833,.0000
284,.0037,.8811,.0925,.0000
285,.0019,.8175,.1769,.0000
286,.0010,.9034,.0919,.0000
287,.0037,.9606,.0158,.0000
288,.0038,.9287,.0532,.0000
289,.0079,.9489,.0040,.0000
290,.0104,.7347,.0851,.0061
291,.0003,.9292,.0374,.0000
292,.0053,.9805,.0007,.0000
293,.0073,.8430,.1337,.0000
294,.0021,.9191,.0563,.0000
295,.0015,.9899,.0064,.0000
296,.0016,.9914,.0057,.0000
297,.0036,.7255,.0975,.0203
298,.0000,.1482,.0526,.0478
299,.0000,.0731,.0000,.0101
300,.0179,.0064,.0000,.0159
301,.0221,.3374,.2036,.1962
302,.0111,.5427,.3116,.0327
303,.0067,.8651,.0497,.0191
304,.0090,.9194,.0333,.0000
305,.0135,.9446,.0208,.0000
306,.0128,.8859,.0131,.0009
307,.0041,.6196,.0755,.0383
308,.0175,.6267,.2411,.0000
309,.0068,.7097,.2087,.0000
310,.0134,.7815,.1023,.0431
311,.0152,.7676,.0286,.1100
312,.0156,.9720,.0027,.0000
313,.0248,.6712,.1945,.0181
314,.0127,.7596,.1654,.0035
315,.0102,.6720,.1961,.0363
316,.0214,.8386,.1034,.0000
317,.0105,.8743,.0368,.0083
318,.0061,.9248,.0116,.0090
319,.0096,.9314,.0284,.0134
320,.0047,.9507,.0366,.0000
321,.0106,.9181,.0543,.0000
322,.0070,.9780,.0023,.0000
323,.0156,.8322,.1353,.0000
324,.0164,.8344,.1211,.0000
325,.0167,.9663,.0004,.0000
326,.0112,.8858,.0372,.0000
327,.0095,.9385,.0084,.0000
328,.0090,.9093,.0176,.0000
329,.0201,.8736,.0641,.0000
330,.0185,.8926,.0407,.0000
331,.0120,.8199,.1040,.0115
332,.0139,.9094,.0488,.0000
333,.0123,.9683,.0058,.0000
334,.0181,.7496,.1744,.0000
